2048	8440
2048	640
2048	8874
2048	1946
2048	1948
2048	1949
2048	2045
2048	2047
2048	6237
2048	5921
2048	5058
2048	7074
2048	5062
2048	2050
2048	5063
2048	5998
2048	5783
2048	3265
2048	4067
2050	8440
2050	8874
2050	1946
2050	1948
2050	1949
2050	2045
2050	2047
2050	5921
2050	5058
2050	5062
2050	5063
2050	5728
92170	9844
92170	1794
92170	5602
92170	5601
92170	4067
10251	5921
10251	3265
2064	284
2064	387
2064	8826
2064	999
2064	25759
2064	9542
2064	9826
2064	10018
2064	26469
2064	51072
2064	1956
2064	7145
2064	7022
2064	11140
2064	85440
2064	6774
2064	7157
2064	5291
2064	5604
2064	7423
2064	3716
2064	2475
2064	3570
2064	5728
2064	54206
2064	3717
2064	2885
2064	145957
2064	23365
2064	6654
2064	3481
2064	3265
2064	10507
2064	7424
79899	9894
79899	2475
79899	79109
55332	7157
163882	10052
6196	8986
6196	51256
6196	3265
6196	5581
6196	5594
6196	5595
6196	6197
6197	8986
6197	51256
6197	3265
6197	5594
6197	5595
6198	9474
6198	9564
6198	10000
6198	2309
6198	2475
6198	2885
6198	3265
6198	3480
6198	3655
6198	3815
6198	79109
6198	5579
6198	5594
6198	5595
6198	5728
6198	6009
6198	7145
6198	23239
6198	6774
6198	7157
6198	23035
51256	10000
51256	5594
51256	6009
51256	5595
51256	5563
55361	8395
55361	10423
55361	3633
55361	5287
55361	5297
55361	5728
55361	22876
2114	8558
2114	860
2114	5594
2114	5595
2114	7157
2114	3265
55367	8567
55367	7132
55367	7157
10318	4790
6237	387
6237	9693
6237	9723
6237	9771
6237	83593
6237	10125
6237	1948
6237	1949
6237	10371
6237	10507
6237	2885
6237	4233
6237	4301
6237	5291
6237	5294
6237	5365
6237	5581
6237	5594
6237	153090
6237	54922
6237	5900
6237	5921
6237	5924
6237	22800
6237	7074
6237	55558
6237	6654
57449	5880
57449	387
57449	8777
51306	387
51306	5880
286827	7157
4215	7132
4215	5058
4215	5062
4216	85458
4216	5058
4216	5062
4217	355
4217	841
4217	50488
4217	10000
4217	11315
4217	3716
4217	7132
4217	153090
4217	5602
4217	7295
4217	5601
51329	5305
30849	9474
30849	9821
30849	10423
30849	51422
30849	2475
30849	84557
30849	5287
30849	5291
30849	5294
30849	5563
30849	55054
30849	7405
30849	55626
10371	387
10371	9353
10371	9423
10371	1808
10371	1946
10371	1948
10371	1949
10371	10154
10371	6585
10371	5058
10371	56896
10371	5062
10371	5063
10371	55558
10371	5365
80005	9844
80005	63916
57480	84951
2185	387
2185	640
2185	9564
2185	9821
2185	1956
2185	3560
2185	5880
2185	5297
2185	5588
2185	5582
2185	5913
2185	5579
2185	5581
2185	3716
2185	6850
2185	3559
2185	2885
2185	6654
2185	4067
4233	8440
4233	284
4233	387
4233	836
4233	999
4233	25759
4233	9564
4233	1946
4233	1956
4233	10507
4233	2885
4233	2889
4233	84951
4233	3265
4233	3481
4233	85440
4233	3635
4233	3655
4233	3716
4233	3717
4233	3908
4233	3918
4233	5594
4233	5595
4233	6774
4233	7157
4233	5771
4233	64759
4233	5770
4233	5728
4233	284217
4233	6654
4233	56034
4233	5365
4233	7424
10395	387
10395	7145
10395	5880
10395	64759
10395	23371
10397	7157
10397	6446
53405	7430
80031	9423
80031	1946
80031	1948
80031	1949
80031	10154
80031	5365
2213	604
2213	1445
2213	5921
2213	6850
2213	3635
51368	7450
51368	7423
51368	2266
51368	3481
51368	7424
57514	5880
57514	5595
57514	387
10413	25925
10413	1956
10413	7159
10413	154796
10413	6789
10413	154810
10413	3265
10413	51741
10413	23558
10423	8897
10423	132001
10423	9489
10423	5297
10423	5294
10423	22876
10423	5287
10423	5728
8395	5880
8395	5297
8395	5291
8395	9723
8395	79837
8395	5294
8395	22876
8395	5287
8395	56623
8395	5728
8395	3633
8395	5305
8395	387
4301	640
4301	999
4301	1496
4301	51735
4301	3265
4301	4067
4301	22800
4301	7082
4301	6016
4301	5900
57556	9423
57556	1949
57556	1948
57556	10154
57556	1946
57556	55558
2264	27006
2264	5594
2264	5595
2264	5291
2264	10817
2264	2885
2264	6654
2264	3481
2264	3265
2264	7424
55512	8567
55512	2581
55512	259230
55512	7132
55512	6610
2266	57670
2266	8546
2266	8805
2266	8826
2266	8844
2266	1185
2266	9444
2266	9564
2266	1445
2266	10018
2266	5594
2266	11044
2266	56829
2266	5037
2266	7450
2266	5595
2266	5604
2266	7423
2266	22906
2266	10827
2266	4000
2266	5770
2266	6850
2266	23164
2266	80853
2266	6654
2266	3481
2266	3265
2266	7424
8412	9564
51422	9821
51422	6009
51422	7157
51422	2997
51422	2475
51422	5563
51422	55626
2272	7157
2272	51741
57583	259230
8440	1949
8440	1948
8440	5880
8440	6585
8440	3480
8440	5058
8440	5801
8440	5062
8440	9815
8440	5063
8440	8874
8440	57144
8440	2047
8440	57648
8440	6654
8440	9564
8440	6092
8440	6091
8440	9353
8440	2533
2309	8550
2309	1021
2309	10000
2309	10018
2309	5594
2309	4790
2309	6009
2309	5595
2309	6774
2309	3480
2309	7157
2309	5602
2309	2475
2309	6446
2309	5563
2309	5728
2309	6789
2309	5596
2309	5601
6405	9423
6405	1946
6405	1948
6405	1949
6405	10154
6405	5365
6405	55558
55558	8482
55558	9723
55558	1808
55558	10507
55558	5058
55558	5062
55558	5063
55558	5880
55558	56920
55558	56896
2314	9209
2314	3996
2314	79147
10507	387
10507	9826
10507	1946
10507	1948
10507	1949
10507	10154
10507	23365
10507	5365
10509	131566
10509	1946
10509	1948
10509	1949
10509	5365
22797	1439
22800	9693
22800	9771
22800	83593
22800	10125
22800	126626
22800	5291
22800	5294
22800	5581
22800	54922
22800	5900
22800	5921
22800	5924
22800	7074
22800	6654
22806	596
22806	2885
22806	3265
22806	3559
22806	3560
22806	3716
22806	5450
22806	5594
22806	5595
22806	5921
22806	64375
22806	6654
284	4790
284	5921
284	1956
284	1436
284	3815
284	5291
284	660
284	2885
284	6654
284	3265
8482	1949
8482	1948
8482	10154
8482	1946
8482	5365
57644	128869
57644	10788
57644	4637
6446	9351
6446	2475
6446	79109
6446	5728
6446	6009
2355	5594
2355	5602
2355	5601
308	999
308	5595
308	3574
308	6774
308	7157
308	1956
308	836
308	841
308	840
308	10018
57670	5594
57670	1445
57670	11044
57670	1185
57670	56829
57670	8546
57670	5037
57670	7450
57670	5595
57670	8826
57670	5604
57670	22906
57670	8805
57670	10827
57670	9444
57670	4000
57670	3717
57670	9901
57670	10018
57670	23164
57670	80853
57670	8844
57670	3265
399687	8805
399687	6774
399687	64083
260425	9693
260425	9863
260425	51735
260425	23031
55626	9474
55626	9821
55626	2475
55626	5563
55626	7405
22861	596
22861	64127
4440	124540
4440	6092
4440	6091
22876	8897
22876	3631
22876	3633
22876	5287
22876	5297
22876	5728
22876	56623
8546	5594
8546	1445
8546	11044
8546	1185
8546	56829
8546	5037
8546	7450
8546	5595
8546	8826
8546	5604
8546	22906
8546	8805
8546	10827
8546	9444
8546	4000
8546	3717
8546	10018
8546	23164
8546	80853
8546	8844
8546	3265
355	7132
355	8767
355	8797
355	3574
355	7157
355	843
355	5291
355	836
355	7159
355	841
355	7430
355	840
355	6850
355	5783
355	387
8550	5594
8550	7157
8550	5596
6503	640
6503	4067
57705	5341
57705	25998
57705	84557
57706	10000
57706	8567
57706	163486
51561	9466
51561	58985
51561	4790
51561	3595
51561	6774
51561	3592
51561	3570
51561	3717
51561	7297
51561	3594
57710	5584
6512	2475
6512	55089
8567	7132
8567	23335
8567	841
8567	140775
8567	23312
8567	148281
22906	8805
22906	8826
22906	8844
22906	1185
22906	9444
22906	1445
22906	10018
22906	10827
22906	11044
22906	3265
22906	3717
22906	4000
22906	5037
22906	5594
22906	5595
22906	5604
22906	56829
22906	7450
22906	23164
