57862	7024
526	529
526	534
526	51606
526	8992
3087	2108
3087	54901
3087	63892
3087	79068
529	498
529	534
529	27068
529	51606
529	64077
529	84833
529	8992
18	55902
18	217
18	223
18	5095
18	5096
18	55862
534	51606
534	4795
534	8992
1565	2328
1565	4129
1565	79001
32	55902
32	126129
32	8802
32	1375
51744	84303
51744	10989
4129	217
4129	223
4129	11185
4129	5409
4129	7054
35	51
35	116285
35	2108
1571	127
1571	217
1571	113612
125988	25813
125988	84303
125988	10989
125988	54927
125988	29796
5162	50
5162	498
5162	594
5162	8802
5162	1738
5162	2023
5162	10873
5162	3945
5162	3948
5162	4705
5162	4724
5162	5091
5162	8050
5162	55902
5162	6888
5162	5313
43	7054
43	1120
161835	79154
50	1738
50	4705
50	54927
50	6390
50	8802
50	5091
50	51142
50	498
50	8604
50	10165
51	23205
51	3416
51	8309
51	4843
51	5195
51	8528
51	6342
51	23305
51	10455
51	54677
51	3295
2098	127
2098	5226
2098	5236
55862	217
55862	223
55862	5095
55862	5096
55862	55902
10295	594
10295	1738
2108	498
2108	1738
2108	79783
2108	6390
116285	9415
56901	29796
5191	8540
5191	10478
5191	92960
5191	5195
5191	55711
5195	8309
5195	8528
5195	8540
5195	10478
5195	3295
5195	3416
5195	4843
5195	5825
5195	6342
5195	54677
64077	27068
221264	5313
221264	84284
221264	953
221264	4337
221264	10201
221264	2643
64080	5236
64080	55276
64080	22934
64080	6888
594	1738
594	8050
594	5095
594	3945
594	5096
594	3948
2643	8470
2643	953
2643	1719
2643	10201
2643	5313
2643	4337
2643	7054
5209	4351
5209	5210
5209	5213
5210	4351
5210	5213
5213	2023
5213	10979
5213	4351
5213	5091
5213	6888
5213	5313
5213	5236
55902	217
55902	223
55902	8802
55902	5091
55902	5095
55902	5096
55902	23305
1120	64850
1120	126129
1120	1375
4705	498
4705	8802
4705	1738
4705	91942
4705	51103
4705	51300
4705	84833
4705	4722
4705	4724
4705	4728
4705	29796
4705	4731
4705	6390
4705	79133
8802	498
8802	4722
8802	6390
51300	25813
51300	91942
51300	51103
51300	4722
51300	4724
51300	4728
51300	29796
51300	4731
51300	23787
51300	79133
51300	54940
29796	4722
29796	4724
29796	4728
29796	4731
29796	55245
29796	6390
5226	10873
5226	4351
5226	414328
5226	22934
5226	6888
5226	5236
5226	55276
2673	790
2673	9945
2673	10007
2673	4351
4722	498
4722	25813
4722	91942
4722	51103
4722	4724
4722	23788
4722	4728
4722	4731
4722	6390
4722	79133
26227	6470
4724	498
4724	91942
4724	51103
4724	84833
4724	4728
4724	4731
4724	6390
4724	79133
8309	23205
8309	3416
8309	4843
8309	8528
8309	6342
8309	23305
8309	54677
8309	3295
5236	2023
5236	11181
5236	3945
5236	4351
5236	22934
5236	6888
5236	55276
54901	221895
54901	79068
54901	7103
54901	63892
54901	57118
4728	498
4728	25813
4728	91942
4728	51103
4728	4731
4728	6390
4728	79133
10873	5313
10873	5091
10873	3945
10873	3948
4731	91942
4731	51103
4731	79133
127	217
127	223
23178	56996
23178	7371
54927	498
54927	25813
54927	84303
54927	10989
4248	2530
4248	4249
4249	2530
159	30833
159	790
159	953
23205	9415
23205	5825
23205	23305
10409	498
686	5095
686	5091
8880	10989
126129	1375
126129	23305
1719	275
1719	123263
1719	25902
1719	6470
1719	4524
1719	7054
5303	9997
5313	953
5313	10201
5313	2023
5313	84284
5313	3945
5313	3948
5313	4337
5313	5091
5313	6888
5825	8540
5825	10478
5825	6342
6342	8528
6342	8540
6342	9997
6342	10455
6342	3295
6342	3416
6342	4843
6342	54677
221895	7103
221895	63892
221895	57118
9415	23305
1738	275
1738	498
1738	8050
1738	2023
1738	6470
1738	6390
1738	5095
1738	5096
2762	2530
2762	29925
2762	4351
7371	953
25813	84303
25813	10989
10455	3295
9945	790
9945	4351
9945	10007
79068	23788
91869	5373
91869	79759
223	55217
3295	8528
3295	10478
3295	3416
3295	4843
3295	23305
3295	54677
3295	79154
10979	54751
29925	4351
29925	5372
29925	5373
6888	2023
6888	3945
6888	3948
6888	5091
6888	55276
6888	22934
4843	8528
4843	3416
4843	54677
10989	84303
10478	92960
23788	498
4337	953
4337	10201
6390	498
6390	1352
5372	4351
5372	5373
5373	4351
4351	10007
4351	55276
29958	2328
29958	6470
9997	1352
9997	1890
1806	7024
1806	201626
1806	4524
1806	1890
1806	60386
275	123263
275	6470
275	4524
275	25902
79133	91942
79133	51103
79133	399818
57118	63892
57118	7103
8992	51606
5409	7054
91942	51103
25902	6470
25902	4524
84284	953
84284	10201
6470	123263
6470	3945
6470	4524
84300	55245
84303	51142
8528	3416
8528	5091
8528	54677
3416	54677
8540	55711
84833	498
1890	30833
3945	2023
3945	5091
3945	3948
3948	5091
8050	22925
170384	2530
63892	11180
63892	79780
63892	7103
51606	498
22934	55276
201626	60386
8604	498
10165	498
953	30833
953	10201
27068	498
27068	59342
51142	498
5091	5095
5091	5096
5095	5096
