29952	8635
29952	9588
29952	1803
29952	2191
29952	2517
29952	387921
29952	11240
29952	3074
29952	388697
29952	4353
29952	201294
29952	54878
9217	114880
9217	57605
9217	5019
9217	151742
3074	8507
3074	8635
3074	9588
3074	2517
3074	2583
3074	387921
3074	11240
3074	201294
3074	4353
3074	3425
3074	388697
4353	8635
4353	9588
4353	2517
4353	387921
4353	11240
4353	388697
4353	201294
4482	83595
4482	83642
4482	253827
4482	7296
9094	65985
9094	54847
9094	4642
9094	84747
29953	54858
7296	25824
7296	9588
7296	83642
7296	10587
7296	2876
7296	2879
7296	56267
1803	2346
1803	10003
25870	285362
6419	285362
2583	11226
284439	9772
284439	54858
284439	79939
394263	374378
394263	10678
394263	9334
394263	94025
394263	56913
394263	4589
394263	11226
394263	4582
84890	51380
5019	65985
5019	9588
5019	56898
84896	56267
4642	84440
421	23254
421	10587
9772	9158
6448	3425
6448	4669
6448	285362
51380	2686
10678	94025
10678	2524
10678	4589
10678	4582
83642	54858
83642	2879
83642	10587
8635	201294
8635	9588
8635	388697
8635	2517
8635	11240
8635	387921
2876	25824
2876	10587
2876	2686
2876	2937
2876	2941
2879	25824
2879	9588
2879	10587
2879	2686
2879	2937
2879	2941
65985	56898
4669	3425
26056	84440
94025	9334
94025	11226
94025	374378
94025	56913
94025	4589
94025	4582
56267	51166
56267	10587
201294	9588
201294	2517
201294	387921
201294	11240
201294	388697
387921	9588
387921	2517
387921	253143
387921	388697
387921	11240
56913	11226
56913	4582
56913	4589
56913	374378
132949	51166
2517	9588
2517	388697
2517	11240
388697	9588
388697	11240
11226	4589
11226	4582
25824	9588
4582	9334
4582	374378
4582	4589
11240	9588
374378	4589
4589	9334
2937	2686
2937	2941
